dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,regist,cnt,casual_lag2,regist_lag2,cnt_lag2,temp_inc,casual_avg_aheadWeek,regist_avg_aheadWeek,cnt_avg_aheadWeek,casual_avg_ahead3days,regist_avg_ahead3days,cnt_avg_ahead3days,casual_avg_aheadMonth,regist_avg_aheadMonth,cnt_avg_aheadMonth,casual_median_LastWeek,regist_median_LastWeek,cnt_median_LastWeek,casual_inc_ratio_monthly,regist_inc_ratio_monthly,cnt_inc_ratio_monthly,casual_inc_ratio_weekly,regist_inc_ratio_weekly,cnt_inc_ratio_weekly,casual_inc_ratio,regist_inc_ratio,cnt_inc_ratio
2011-09-22,3,0,9,0,4,1,2,0.628333,0.554963,0.902083,0.128125,555,4240,4795,438.0,3203.0,3641.0,0.056,819.0,3490.857,4309.857,931.6,3413.4,4345.0,906.355,3317.806,4224.161,691.0,3231.0,4511.0,-0.517,-0.035,-0.138,-0.465,-0.082,-0.155,0.267,0.324,0.317
2011-09-23,4,0,9,0,5,1,2,0.609167,0.522125,0.9725,0.0783667,258,2137,2395,539.0,3813.0,4352.0,-0.031,803.571,3444.429,4248.0,891.0,3372.4,4263.4,883.452,3356.161,4239.613,691.0,3231.0,4352.0,-0.39,0.136,0.027,-0.329,0.107,0.024,-0.521,-0.44,-0.45
2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,555.0,4240.0,4795.0,-0.004,821.714,3588.571,4410.286,715.2,3605.0,4320.2,874.484,3366.323,4240.806,691.0,3813.0,4511.0,-0.365,0.26,0.131,-0.325,0.182,0.087,2.2,-0.14,0.131
2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,258.0,2137.0,2395.0,0.045,752.571,3319.857,4072.429,496.2,3448.2,3944.4,841.484,3286.419,4127.903,555.0,3203.0,4352.0,-0.693,-0.35,-0.42,-0.657,-0.356,-0.412,4.984,0.622,1.092
2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,1776.0,3647.0,5423.0,0.024,801.429,3401.286,4202.714,713.2,3408.0,4121.2,868.161,3269.194,4137.355,555.0,3647.0,4352.0,1.046,0.116,0.311,1.216,0.072,0.29,-0.615,0.082,-0.146
2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,1544.0,3466.0,5010.0,-0.019,828.714,3479.143,4307.857,934.4,3460.6,4395.0,903.935,3280.774,4184.71,555.0,3647.0,4539.0,0.708,0.056,0.197,0.863,-0.004,0.163,-0.691,0.051,-0.178
2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.14862899999999998,480,3427,3907,684.0,3946.0,4630.0,-0.003,827.714,3493.143,4320.857,963.4,3487.2,4450.6,901.226,3282.484,4183.71,555.0,3647.0,4630.0,-0.241,0.202,0.107,-0.174,0.13,0.072,-0.298,-0.132,-0.156
2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.17288299999999998,653,4186,4839,477.0,3643.0,4120.0,-0.029,833.286,3556.0,4389.286,947.8,3367.8,4315.6,909.323,3371.323,4280.645,555.0,3647.0,4630.0,-0.475,0.081,-0.038,-0.428,0.024,-0.061,0.369,0.149,0.175
2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,480.0,3427.0,3907.0,-0.085,824.857,3500.857,4325.714,992.2,3625.8,4618.0,879.161,3387.71,4266.871,555.0,3643.0,4630.0,-0.454,0.012,-0.084,-0.418,-0.021,-0.097,0.729,0.276,0.331
2011-10-01,4,0,10,0,6,0,2,0.41,0.41286300000000004,0.75375,0.292296,480,1949,2429,653.0,4186.0,4839.0,-0.273,838.857,3493.143,4332.0,767.6,3733.6,4501.2,876.71,3396.774,4273.484,653.0,3643.0,4630.0,-0.255,0.232,0.132,-0.222,0.198,0.117,-0.265,-0.534,-0.498
2011-10-02,4,0,10,0,0,0,2,0.356667,0.345317,0.791667,0.22201300000000002,616,2302,2918,830.0,4372.0,5202.0,-0.13,920.571,3812.429,4733.0,624.8,3914.8,4539.6,878.484,3394.935,4273.419,684.0,3647.0,4839.0,-0.055,0.288,0.217,-0.098,0.147,0.099,-0.258,-0.473,-0.439
2011-10-03,4,0,10,0,1,1,2,0.384167,0.392046,0.760833,0.08334580000000001,330,3240,3570,480.0,1949.0,2429.0,0.077,735.429,3569.857,4305.286,584.0,3515.4,4099.4,871.774,3316.839,4188.613,653.0,3643.0,4630.0,-0.449,-0.412,-0.42,-0.347,-0.454,-0.436,-0.312,0.662,0.47
2011-10-04,4,0,10,0,2,1,1,0.484167,0.472858,0.71,0.205854,486,3970,4456,616.0,2302.0,2918.0,0.26,602.857,3403.571,4006.429,611.8,3247.2,3859.0,866.387,3251.355,4117.742,616.0,3643.0,4120.0,-0.289,-0.292,-0.291,0.022,-0.324,-0.272,-0.211,0.725,0.527
2011-10-05,4,0,10,0,3,1,1,0.538333,0.527138,0.647917,0.17725,559,4267,4826,330.0,3240.0,3570.0,0.112,552.286,3302.714,3855.0,581.8,3209.8,3791.6,848.806,3231.613,4080.419,480.0,3427.0,3907.0,-0.611,0.003,-0.125,-0.402,-0.019,-0.074,0.694,0.317,0.352
2011-10-06,4,0,10,0,4,1,1,0.494167,0.480425,0.620833,0.134954,639,4126,4765,486.0,3970.0,4456.0,-0.082,553.571,3349.429,3903.0,548.4,3166.6,3715.0,802.065,3277.452,4079.516,486.0,3427.0,3907.0,-0.394,0.211,0.092,-0.122,0.185,0.142,0.315,0.039,0.069
2011-10-07,4,0,10,0,5,1,1,0.510833,0.504404,0.684167,0.0223917,949,4036,4985,559.0,4267.0,4826.0,0.034,564.857,3469.429,4034.286,494.2,3145.6,3639.8,738.774,3337.065,4075.839,559.0,3970.0,4456.0,-0.243,0.279,0.184,-0.01,0.23,0.196,0.698,-0.054,0.033
2011-10-08,4,0,10,0,6,0,1,0.521667,0.513242,0.70125,0.0454042,2235,3174,5409,639.0,4126.0,4765.0,0.021,562.857,3460.857,4023.714,526.0,3581.0,4107.0,719.516,3401.935,4121.452,559.0,3970.0,4456.0,-0.112,0.213,0.156,0.135,0.192,0.184,2.498,-0.231,0.135
2011-10-09,4,0,10,0,0,0,1,0.540833,0.523983,0.7275,0.06345,2397,3114,5511,949.0,4036.0,4985.0,0.037,579.857,3412.857,3992.714,592.6,3927.8,4520.4,743.548,3451.29,4194.839,559.0,3970.0,4456.0,0.276,0.169,0.188,0.637,0.183,0.249,1.526,-0.228,0.106
2011-10-10,4,0,10,1,1,0,1,0.570833,0.542925,0.73375,0.0423042,1514,3603,5117,2235.0,3174.0,5409.0,0.055,830.571,3587.857,4418.429,973.6,3914.6,4888.2,811.839,3493.097,4304.935,616.0,3970.0,4765.0,1.753,-0.091,0.256,1.691,-0.115,0.224,-0.323,0.135,-0.054
2011-10-11,4,0,10,0,2,1,2,0.566667,0.546096,0.80875,0.143042,667,3896,4563,2397.0,3114.0,5511.0,-0.007,1085.0,3703.857,4788.857,1355.8,3743.4,5099.2,884.226,3539.065,4423.29,639.0,3970.0,4826.0,1.711,-0.12,0.246,1.209,-0.159,0.151,-0.722,0.251,-0.172
2011-10-12,4,0,10,0,3,1,3,0.543333,0.517717,0.90625,0.24815,217,2199,2416,1514.0,3603.0,5117.0,-0.041,1254.143,3755.714,5009.857,1546.8,3610.6,5157.4,919.613,3554.419,4474.032,949.0,3970.0,4985.0,0.646,0.014,0.144,0.207,-0.041,0.021,-0.857,-0.39,-0.528
2011-10-13,4,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,667.0,3896.0,4563.0,0.084,1280.0,3745.143,5025.143,1552.4,3564.6,5117.0,884.677,3564.129,4448.806,949.0,3896.0,4985.0,-0.246,0.093,0.026,-0.479,0.04,-0.092,-0.565,-0.327,-0.362
2011-10-14,4,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,217.0,2199.0,2416.0,-0.065,1231.143,3449.714,4680.857,1406.0,3197.2,4603.2,839.0,3524.968,4363.968,949.0,3603.0,4985.0,-0.741,-0.376,-0.446,-0.824,-0.363,-0.484,1.438,0.417,0.508
2011-10-15,4,0,10,0,6,0,1,0.506667,0.498725,0.483333,0.258083,1899,3318,5217,290.0,2623.0,2913.0,-0.08,1181.286,3235.0,4416.286,1017.0,3087.0,4104.0,826.097,3479.806,4305.903,949.0,3174.0,4985.0,-0.649,-0.246,-0.323,-0.755,-0.189,-0.34,5.548,0.265,0.791
2011-10-16,4,0,10,0,0,0,1,0.511667,0.503154,0.486667,0.281717,1748,3293,5041,529.0,3115.0,3644.0,0.01,1121.286,3103.429,4224.714,643.4,3087.2,3730.6,820.548,3449.258,4269.806,667.0,3115.0,4563.0,-0.355,-0.097,-0.147,-0.528,0.004,-0.137,2.304,0.057,0.383
2011-10-17,4,0,10,0,1,1,1,0.5341670000000001,0.510725,0.579583,0.175379,713,3857,4570,1899.0,3318.0,5217.0,0.044,1073.286,3124.0,4197.286,720.4,3030.2,3750.6,860.935,3422.806,4283.742,667.0,3115.0,4563.0,1.206,-0.031,0.218,0.769,0.062,0.243,-0.625,0.162,-0.124
2011-10-18,4,0,10,0,2,1,2,0.5325,0.522721,0.701667,0.11008699999999999,637,4111,4748,1748.0,3293.0,5041.0,-0.003,980.571,3149.571,4130.143,936.6,2909.6,3846.2,903.516,3424.806,4328.323,667.0,3293.0,4563.0,0.935,-0.038,0.165,0.783,0.046,0.221,-0.636,0.248,-0.058
2011-10-19,4,0,10,0,3,1,3,0.5417390000000001,0.513848,0.895217,0.243339,254,2170,2424,713.0,3857.0,4570.0,0.017,866.143,3185.857,4052.0,1035.8,3241.2,4277.0,902.581,3419.613,4322.194,667.0,3293.0,4563.0,-0.21,0.128,0.057,-0.177,0.211,0.128,-0.644,-0.437,-0.47
2011-10-20,4,0,10,0,4,1,1,0.475833,0.466525,0.63625,0.422275,471,3724,4195,637.0,4111.0,4748.0,-0.122,861.857,3216.571,4078.429,1105.2,3538.8,4644.0,876.871,3452.968,4329.839,637.0,3293.0,4570.0,-0.274,0.191,0.097,-0.261,0.278,0.164,-0.261,-0.094,-0.116
2011-10-21,4,0,10,0,5,1,1,0.4275,0.42359600000000003,0.574167,0.221396,676,3628,4304,254.0,2170.0,2424.0,-0.102,867.143,3212.429,4079.571,1050.2,3349.8,4400.0,841.419,3428.742,4270.161,637.0,3293.0,4570.0,-0.698,-0.367,-0.432,-0.707,-0.324,-0.406,1.661,0.672,0.776
2011-10-22,4,0,10,0,6,0,1,0.4225,0.425492,0.629167,0.09266669999999999,1499,2809,4308,471.0,3724.0,4195.0,-0.012,893.0,3369.714,4262.714,764.6,3431.0,4195.6,834.323,3424.742,4259.065,637.0,3318.0,4570.0,-0.435,0.087,-0.015,-0.473,0.105,-0.016,2.183,-0.246,0.027
2011-10-23,4,0,10,0,0,0,1,0.421667,0.422333,0.74125,0.0995125,1619,2762,4381,676.0,3628.0,4304.0,-0.002,914.0,3443.0,4357.0,550.2,3498.0,4048.2,842.0,3438.452,4280.452,676.0,3628.0,4570.0,-0.197,0.055,0.006,-0.26,0.054,-0.012,1.395,-0.239,0.018
2011-10-24,4,0,10,0,1,1,1,0.463333,0.457067,0.772083,0.11879200000000001,699,3488,4187,1499.0,2809.0,4308.0,0.099,856.857,3370.286,4227.143,707.4,3288.4,3995.8,872.968,3406.065,4279.032,676.0,3628.0,4308.0,0.717,-0.175,0.007,0.749,-0.167,0.019,-0.534,0.242,-0.028
2011-10-25,4,0,10,0,2,1,1,0.471667,0.463375,0.622917,0.166658,695,3992,4687,1619.0,2762.0,4381.0,0.018,838.429,3294.429,4132.857,903.8,3018.6,3922.4,907.29,3358.387,4265.677,676.0,3628.0,4308.0,0.784,-0.178,0.027,0.931,-0.162,0.06,-0.571,0.445,0.07
2011-10-26,4,0,10,0,3,1,2,0.484167,0.472846,0.720417,0.148642,404,3490,3894,699.0,3488.0,4187.0,0.027,836.429,3241.714,4078.143,992.8,3282.2,4275.0,921.516,3401.968,4323.484,676.0,3488.0,4304.0,-0.241,0.025,-0.032,-0.164,0.076,0.027,-0.422,0.001,-0.07
2011-10-27,4,0,10,0,4,1,2,0.47,0.457046,0.812917,0.19776300000000002,240,2419,2659,695.0,3992.0,4687.0,-0.029,844.714,3224.714,4069.429,1037.6,3335.8,4373.4,886.645,3413.097,4299.742,695.0,3488.0,4304.0,-0.216,0.17,0.09,-0.177,0.238,0.152,-0.655,-0.394,-0.433
2011-10-28,4,0,10,0,5,1,2,0.330833,0.318812,0.585833,0.229479,456,3291,3747,404.0,3490.0,3894.0,-0.296,866.143,3413.286,4279.429,983.2,3308.2,4291.4,849.871,3413.871,4263.742,695.0,3490.0,4304.0,-0.525,0.022,-0.087,-0.534,0.022,-0.09,0.129,-0.057,-0.038
2011-10-29,4,0,10,0,6,0,3,0.25416700000000003,0.227913,0.8825,0.351371,57,570,627,240.0,2419.0,2659.0,-0.232,833.143,3226.857,4060.0,731.4,3230.2,3961.6,835.548,3364.613,4200.161,695.0,3488.0,4304.0,-0.713,-0.281,-0.367,-0.712,-0.25,-0.345,-0.762,-0.764,-0.764
2011-10-30,4,0,10,0,0,0,1,0.31916700000000003,0.321329,0.62375,0.176617,885,2446,3331,456.0,3291.0,3747.0,0.256,801.714,3178.714,3980.429,498.8,3336.0,3834.8,834.871,3353.258,4188.129,695.0,3291.0,4187.0,-0.454,-0.019,-0.105,-0.431,0.035,-0.059,0.941,-0.257,-0.111
2011-10-31,4,0,10,0,1,1,1,0.34,0.356063,0.703333,0.10635,362,3307,3669,57.0,570.0,627.0,0.065,595.714,2858.857,3454.571,370.4,2752.4,3122.8,821.226,3261.097,4082.323,456.0,3291.0,3894.0,-0.931,-0.825,-0.846,-0.904,-0.801,-0.819,5.351,4.802,4.852
2011-11-01,4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,410,3658,4068,885.0,2446.0,3331.0,0.179,490.857,2813.714,3304.571,408.4,2443.2,2851.6,828.71,3204.968,4033.677,456.0,3291.0,3747.0,0.068,-0.237,-0.174,0.803,-0.131,0.008,-0.537,0.496,0.221
2011-11-02,4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.08209169999999999,370,3816,4186,362.0,3307.0,3669.0,-0.058,442.714,2787.857,3230.571,400.0,2406.6,2806.6,813.613,3170.613,3984.226,404.0,3291.0,3669.0,-0.555,0.043,-0.079,-0.182,0.186,0.136,0.022,0.154,0.141
2011-11-03,4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,318,3656,3974,410.0,3658.0,4068.0,0.082,402.0,2740.143,3142.143,434.0,2654.4,3088.4,811.355,3225.742,4037.097,404.0,3291.0,3669.0,-0.495,0.134,0.008,0.02,0.335,0.295,-0.224,-0.001,-0.023
2011-11-04,4,0,11,0,5,1,2,0.403333,0.40339200000000003,0.6225,0.271779,470,3576,4046,370.0,3816.0,4186.0,-0.012,397.143,2786.714,3183.857,416.8,2759.4,3176.2,803.419,3274.581,4078.0,370.0,3291.0,3669.0,-0.539,0.165,0.026,-0.068,0.369,0.315,0.27,-0.063,-0.033
2011-11-05,4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.18906199999999998,1156,2770,3926,318.0,3656.0,3974.0,-0.19,408.286,2963.429,3371.714,469.0,3376.6,3845.6,803.032,3288.0,4091.032,370.0,3307.0,3747.0,-0.604,0.112,-0.029,-0.221,0.234,0.179,2.635,-0.242,-0.012
2011-11-06,4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.09205419999999999,952,2697,3649,470.0,3576.0,4046.0,0.066,410.286,3004.143,3414.429,386.0,3602.6,3988.6,802.516,3275.29,4077.806,370.0,3576.0,3974.0,-0.414,0.092,-0.008,0.146,0.19,0.185,1.026,-0.246,-0.098
2011-11-07,4,0,11,0,1,1,1,0.395,0.400871,0.75875,0.057225,373,3662,4035,1156.0,2770.0,3926.0,0.134,567.286,3318.429,3885.714,544.8,3495.2,4040.0,821.774,3227.0,4048.774,410.0,3576.0,3974.0,0.407,-0.142,-0.03,1.038,-0.165,0.01,-0.677,0.322,0.028
2011-11-08,4,0,11,0,2,1,1,0.408333,0.412246,0.7216670000000001,0.0690375,376,3829,4205,952.0,2697.0,3649.0,0.034,576.857,3354.286,3931.143,653.2,3303.0,3956.2,831.871,3180.903,4012.774,410.0,3576.0,3974.0,0.144,-0.152,-0.091,0.65,-0.196,-0.072,-0.605,0.42,0.152
2011-11-09,4,0,11,0,3,1,1,0.4,0.40907899999999997,0.758333,0.06219580000000001,305,3804,4109,373.0,3662.0,4035.0,-0.02,578.429,3405.0,3983.429,653.8,3272.2,3926.0,813.29,3168.839,3982.129,410.0,3656.0,4035.0,-0.541,0.156,0.013,-0.355,0.075,0.013,-0.182,0.039,0.018
2011-11-10,4,0,11,0,4,1,2,0.38,0.373721,0.813333,0.189067,190,2743,2933,376.0,3829.0,4205.0,-0.05,573.571,3429.429,4003.0,665.4,3306.8,3972.2,753.323,3189.968,3943.29,376.0,3656.0,4035.0,-0.501,0.2,0.066,-0.344,0.117,0.05,-0.495,-0.284,-0.302
2011-11-11,4,0,11,1,5,0,1,0.324167,0.306817,0.44625,0.314675,440,2928,3368,305.0,3804.0,4109.0,-0.147,564.286,3427.714,3992.0,632.4,3352.4,3984.8,685.839,3212.226,3898.065,376.0,3656.0,4035.0,-0.555,0.184,0.054,-0.459,0.11,0.029,0.443,-0.23,-0.18
2011-11-12,4,0,11,0,6,0,1,0.356667,0.357942,0.552917,0.212062,1275,2792,4067,190.0,2743.0,2933.0,0.1,546.0,3297.286,3843.286,439.2,3347.0,3786.2,643.129,3184.484,3827.613,376.0,3576.0,4035.0,-0.705,-0.139,-0.234,-0.652,-0.168,-0.237,5.711,0.018,0.387
2011-11-13,4,0,11,0,0,0,1,0.440833,0.43055,0.458333,0.281721,1004,2713,3717,440.0,2928.0,3368.0,0.236,541.714,3204.714,3746.429,336.8,3393.2,3730.0,635.806,3153.258,3789.065,376.0,2928.0,3926.0,-0.308,-0.071,-0.111,-0.188,-0.086,-0.101,1.282,-0.073,0.104
2011-11-14,4,0,11,0,1,1,1,0.53,0.524612,0.587083,0.306596,595,3891,4486,1275.0,2792.0,4067.0,0.202,558.714,3207.857,3766.571,517.2,3219.2,3736.4,669.935,3172.387,3842.323,376.0,2928.0,4035.0,0.903,-0.12,0.058,1.282,-0.13,0.08,-0.533,0.394,0.103
2011-11-15,4,0,11,0,2,1,2,0.53,0.507579,0.68875,0.199633,449,3746,4195,1004.0,2713.0,3717.0,0.0,566.143,3210.143,3776.286,642.8,2996.0,3638.8,692.968,3175.29,3868.258,376.0,2928.0,4035.0,0.449,-0.146,-0.039,0.773,-0.155,-0.016,-0.553,0.381,0.129
2011-11-16,4,0,11,0,3,1,3,0.456667,0.451988,0.93,0.136829,145,1672,1817,595.0,3891.0,4486.0,-0.138,597.857,3242.857,3840.714,700.8,3013.4,3714.2,695.097,3200.323,3895.419,440.0,2928.0,4067.0,-0.144,0.216,0.152,-0.005,0.2,0.168,-0.756,-0.57,-0.595
2011-11-17,4,0,11,0,4,1,2,0.341667,0.323221,0.575833,0.30536199999999997,139,2914,3053,449.0,3746.0,4195.0,-0.252,608.286,3231.0,3839.286,752.6,3214.0,3966.6,648.323,3214.129,3862.452,449.0,2928.0,4067.0,-0.307,0.165,0.086,-0.262,0.159,0.093,-0.69,-0.222,-0.272
2011-11-18,4,0,11,0,5,1,1,0.274167,0.272721,0.41,0.168533,245,3147,3392,145.0,1672.0,1817.0,-0.198,585.429,2926.429,3511.857,693.6,2962.8,3656.4,596.613,3161.839,3758.452,449.0,2792.0,3717.0,-0.757,-0.471,-0.517,-0.752,-0.429,-0.483,0.69,0.882,0.867
2011-11-19,4,0,11,0,6,0,1,0.329167,0.32448299999999997,0.502083,0.224496,943,2720,3663,139.0,2914.0,3053.0,0.201,578.143,2950.857,3529.0,466.4,2987.2,3453.6,578.097,3131.419,3709.516,449.0,2914.0,3717.0,-0.76,-0.069,-0.177,-0.76,-0.012,-0.135,5.784,-0.067,0.2
2011-11-20,4,0,11,0,0,0,2,0.463333,0.457058,0.6845829999999999,0.18595,787,2733,3520,245.0,3147.0,3392.0,0.408,550.286,2982.143,3532.429,314.6,3074.0,3388.6,565.452,3100.323,3665.774,449.0,2914.0,3717.0,-0.567,0.015,-0.075,-0.555,0.055,-0.04,2.212,-0.132,0.038
2011-11-21,4,0,11,0,1,1,3,0.4475,0.445062,0.91,0.138054,220,2545,2765,943.0,2720.0,3663.0,-0.034,502.857,2971.857,3474.714,384.2,2839.8,3224.0,587.677,3118.065,3705.742,449.0,2914.0,3663.0,0.605,-0.128,-0.012,0.875,-0.085,0.054,-0.767,-0.064,-0.245
2011-11-22,4,0,11,0,2,1,3,0.416667,0.421696,0.9625,0.11879200000000001,69,1538,1607,787.0,2733.0,3520.0,-0.069,471.857,2974.714,3446.571,451.8,2637.2,3089.0,597.871,3086.097,3683.968,449.0,2914.0,3520.0,0.316,-0.114,-0.045,0.668,-0.081,0.021,-0.912,-0.437,-0.543
2011-11-23,4,0,11,0,3,1,2,0.440833,0.430537,0.757917,0.335825,112,2454,2566,220.0,2545.0,2765.0,0.058,418.286,2782.429,3200.714,466.8,2811.8,3278.6,583.161,3051.161,3634.323,245.0,2733.0,3392.0,-0.623,-0.166,-0.239,-0.474,-0.085,-0.136,-0.491,-0.036,-0.072
2011-11-24,4,0,11,1,4,0,1,0.37333299999999997,0.372471,0.549167,0.167304,560,935,1495,69.0,1538.0,1607.0,-0.153,364.0,2467.0,2831.0,452.8,2536.6,2989.4,537.032,3010.161,3547.194,220.0,2720.0,3053.0,-0.872,-0.489,-0.547,-0.81,-0.377,-0.432,7.116,-0.392,-0.07
2011-11-25,4,0,11,0,5,1,1,0.375,0.380671,0.64375,0.0988958,1095,1697,2792,112.0,2454.0,2566.0,0.004,359.286,2578.714,2938.0,426.2,2398.0,2824.2,488.419,3000.226,3488.645,220.0,2720.0,3053.0,-0.771,-0.182,-0.264,-0.688,-0.048,-0.127,8.777,-0.308,0.088
2011-11-26,4,0,11,0,6,0,1,0.375833,0.385087,0.681667,0.0684208,1249,1819,3068,560.0,935.0,1495.0,0.002,419.429,2296.0,2715.429,349.6,2041.0,2390.6,483.935,2917.871,3401.806,245.0,2545.0,2765.0,0.157,-0.68,-0.561,0.335,-0.593,-0.449,1.23,0.945,1.052
2011-11-27,4,0,11,0,0,0,1,0.459167,0.4558,0.698333,0.208954,810,2261,3071,1095.0,1697.0,2792.0,0.222,540.857,2088.857,2629.714,411.2,1833.8,2245.0,496.839,2843.839,3340.677,560.0,2454.0,2765.0,1.204,-0.403,-0.164,1.025,-0.188,0.062,-0.26,0.332,0.1
2011-11-28,4,0,11,0,1,1,1,0.503478,0.490122,0.743043,0.142122,253,3614,3867,1249.0,1819.0,3068.0,0.097,584.571,1960.143,2544.714,617.0,1688.6,2305.6,524.097,2789.935,3314.032,560.0,1819.0,2765.0,1.383,-0.348,-0.074,1.137,-0.072,0.206,-0.797,0.987,0.26
2011-11-29,4,0,11,0,2,1,2,0.458333,0.451375,0.830833,0.258092,96,2818,2914,810.0,2261.0,3071.0,-0.09,587.857,1892.714,2480.571,765.2,1833.2,2598.4,542.484,2784.839,3327.323,560.0,1819.0,2765.0,0.493,-0.188,-0.077,0.378,0.195,0.238,-0.881,0.246,-0.051
2011-11-30,4,0,11,0,3,1,1,0.325,0.311221,0.613333,0.271158,188,3425,3613,253.0,3614.0,3867.0,-0.291,592.571,2045.429,2638.0,793.4,2065.2,2858.6,535.935,2795.258,3331.194,560.0,1819.0,2792.0,-0.528,0.293,0.161,-0.573,0.767,0.466,-0.257,-0.052,-0.066
2011-12-01,4,0,12,0,4,1,1,0.3125,0.305554,0.524583,0.220158,182,3545,3727,96.0,2818.0,2914.0,-0.038,596.429,2228.286,2824.714,700.6,2441.8,3142.4,537.194,2867.774,3404.968,560.0,2261.0,2914.0,-0.821,-0.017,-0.144,-0.839,0.265,0.032,0.896,0.258,0.279
2011-12-02,4,0,12,0,5,1,1,0.31416700000000003,0.331433,0.625833,0.100754,268,3672,3940,188.0,3425.0,3613.0,0.005,607.286,2367.0,2974.286,519.2,2787.4,3306.6,514.71,2899.355,3414.065,560.0,2261.0,3068.0,-0.635,0.181,0.058,-0.69,0.447,0.215,0.426,0.072,0.091
2011-12-03,4,0,12,0,6,0,1,0.299167,0.310604,0.612917,0.0957833,706,2908,3614,182.0,3545.0,3727.0,-0.048,553.286,2739.857,3293.143,305.8,3132.6,3438.4,508.903,2907.032,3415.935,253.0,2818.0,3071.0,-0.642,0.219,0.091,-0.671,0.294,0.132,2.879,-0.18,-0.03
2011-12-04,4,0,12,0,0,0,1,0.330833,0.3491,0.775833,0.08395830000000001,634,2851,3485,268.0,3672.0,3940.0,0.106,435.143,3022.0,3457.143,197.4,3414.8,3612.2,504.323,2907.484,3411.806,253.0,3425.0,3613.0,-0.469,0.263,0.155,-0.384,0.215,0.14,1.366,-0.224,-0.115
2011-12-05,4,0,12,0,1,1,2,0.385833,0.393925,0.827083,0.06220830000000001,233,3578,3811,706.0,2908.0,3614.0,0.166,357.571,3177.571,3535.143,288.0,3273.6,3561.6,515.161,2878.194,3393.355,253.0,3425.0,3614.0,0.37,0.01,0.065,0.974,-0.085,0.022,-0.67,0.23,0.055
2011-12-06,4,0,12,0,2,1,3,0.4625,0.4564,0.949583,0.23258299999999998,126,2468,2594,634.0,2851.0,3485.0,0.199,332.429,3261.857,3594.286,395.6,3280.2,3675.8,525.355,2852.226,3377.581,253.0,3425.0,3614.0,0.207,-0.0,0.032,0.907,-0.126,-0.03,-0.801,-0.134,-0.256
2011-12-07,4,0,12,0,3,1,3,0.41,0.400246,0.970417,0.266175,50,655,705,233.0,3578.0,3811.0,-0.114,329.571,3256.714,3586.286,404.6,3310.8,3715.4,517.71,2852.29,3370.0,233.0,3425.0,3614.0,-0.55,0.254,0.131,-0.293,0.099,0.063,-0.785,-0.817,-0.815
2011-12-08,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322,126.0,2468.0,2594.0,-0.352,333.857,3206.714,3540.571,393.4,3095.4,3488.8,484.484,2842.548,3327.032,233.0,3425.0,3614.0,-0.74,-0.132,-0.22,-0.623,-0.23,-0.267,0.19,0.285,0.281
2011-12-09,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.08271669999999999,261,3359,3620,50.0,655.0,705.0,0.094,314.143,2811.0,3125.143,349.8,2492.0,2841.8,455.387,2776.677,3232.065,233.0,2908.0,3614.0,-0.89,-0.764,-0.782,-0.841,-0.767,-0.774,4.22,4.128,4.135
2011-12-10,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190,150.0,3172.0,3322.0,-0.054,309.571,2757.714,3067.286,238.6,2544.8,2783.4,448.194,2760.871,3209.065,233.0,2908.0,3485.0,-0.665,0.149,0.035,-0.515,0.15,0.083,2.347,-0.153,-0.04
2011-12-11,4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,377,2366,2743,261.0,3359.0,3620.0,-0.197,308.571,2713.0,3021.571,164.0,2646.4,2810.4,444.484,2745.71,3190.194,233.0,2908.0,3485.0,-0.413,0.223,0.135,-0.154,0.238,0.198,0.444,-0.296,-0.242
2011-12-12,4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,143,3167,3310,502.0,2688.0,3190.0,0.079,279.429,2681.571,2961.0,217.8,2468.4,2686.2,450.839,2709.71,3160.548,233.0,2851.0,3322.0,0.113,-0.008,0.009,0.797,0.002,0.077,-0.715,0.178,0.038
